Date,Price,Open,High,Low,Vol.,Change %
01/09/2024,47242.65,47705.4,47939.3,47156.05,160.99M,-0.44%
01/08/2024,47450.25,48096.65,48154.5,47387.35,231.44M,-1.47%
01/05/2024,48159,48245.55,48381.95,47822.85,180.95M,-0.08%
01/04/2024,48195.85,47805.4,48281.2,47738.15,175.74M,1.03%
01/03/2024,47704.95,47796.3,47798.75,47481.35,233.35M,-0.12%
01/02/2024,47761.65,48194.8,48223.55,47689.8,183.18M,-0.98%
01/01/2024,48234.3,48203.45,48450,48044.15,146.86M,-0.12%
12/29/2023,48292.25,48374.85,48477.7,48091.85,173.99M,-0.45%
12/28/2023,48508.55,48479.05,48636.45,48343.15,391.09M,0.47%
12/27/2023,48282.2,47818.5,48347.65,47806.7,184.93M,1.17%
12/26/2023,47724.85,47576.4,47838.45,47411.65,118.75M,0.49%
12/22/2023,47491.85,47837.75,48071.4,47415.85,165.82M,-0.73%
12/21/2023,47840.15,47172.45,47932.4,46919.7,208.00M,0.83%
12/20/2023,47445.3,48085.35,48166.15,47202.65,242.49M,-0.89%
12/19/2023,47870.9,47940.4,48017,47646.05,189.79M,0.01%
12/18/2023,47867.7,48068.5,48076.6,47806.7,157.26M,-0.57%
12/15/2023,48143.55,47939.9,48219.95,47632.85,313.87M,0.86%
12/14/2023,47732.3,47567.65,47943.6,47510.85,193.09M,1.36%
12/13/2023,47092.25,47190.75,47201.95,46886.9,202.30M,-0.01%
12/12/2023,47097.55,47421.7,47454,47004.05,181.99M,-0.46%
